customer_id,total_spent,spending_tier
BIQkvzRdLwpe,90.73,Low Spender
6r3bQst6J6US,90.73,Low Spender
RYzmDg7duh7P,90.72,Low Spender
3tEttvIK9VEw,90.72,Low Spender
yC2c1UmrJEg9,90.7,Low Spender
suEYAQsEuyaT,90.7,Low Spender
iqBHtDRjKxYo,90.7,Low Spender
g1ZkntGaq5u4,90.69,Low Spender
1msKEiktnZSq,90.69,Low Spender
IDB2uIizFm07,90.68,Low Spender
ZYJzl1awl8ea,90.67,Low Spender
sZ2oGlfFAGri,90.65,Low Spender
8I6Rk2pxa97X,90.65,Low Spender
7l9zVDZ3eagC,90.65,Low Spender
0napxM7kMKUo,90.65,Low Spender
itfEDwZZlDGy,90.63,Low Spender
huDyUrigHBXU,90.63,Low Spender
BddMmKsESAJz,90.62,Low Spender
2MYmiZrqKrhr,90.62,Low Spender
PhYDeurla57T,90.61,Low Spender
xBTAjD1BXWyc,90.6,Low Spender
x6rNDAkndR3E,90.6,Low Spender
t0UomUNVTxLU,90.6,Low Spender
fmUK7XwkBmvp,90.6,Low Spender
aXQRq5tGr5Vq,90.6,Low Spender
Y4aPrXJO2cJh,90.6,Low Spender
Sat2y8b9dptI,90.6,Low Spender
R5ClBHQ46xuZ,90.6,Low Spender
MDaDKDjYuRHO,90.6,Low Spender
IhxVjD8p9Xei,90.6,Low Spender
DXDDFz7S2inQ,90.6,Low Spender
A1N2eTcHTi0Y,90.6,Low Spender
81kTqQgPZrjW,90.6,Low Spender
HJulhItLQDF9,90.59,Low Spender
CTQOTcuR69p8,90.58,Low Spender
sL27Py0hcd2Z,90.57,Low Spender
Y1MFN5MluTWt,90.57,Low Spender
2pwkkNnsXv0b,90.57,Low Spender
jARhu2sGBF6d,90.56,Low Spender
L47oxdBFpiHc,90.56,Low Spender
D3vPjgHxFRxL,90.55,Low Spender
0pVSW6hB45bJ,90.54,Low Spender
d55nzU5f22bU,90.53,Low Spender
DixxztI7gCf6,90.53,Low Spender
AnuxYPR6gKjr,90.53,Low Spender
wBU4Nw6wDrWQ,90.5,Low Spender
n7kOfFkjp4mT,90.5,Low Spender
kTIWaBg4dNYg,90.5,Low Spender
VdKrfTan0YYU,90.5,Low Spender
TWneod0TI2Wu,90.5,Low Spender
MOxTLkC8qMZZ,90.5,Low Spender
GyAKZazVxtd0,90.5,Low Spender
F1lOSNURwsXy,90.5,Low Spender
B3P96MnXJqjp,90.5,Low Spender
9WYPfFqNd4Xk,90.5,Low Spender
0ljhSfkv7Kqo,90.5,Low Spender
HMyXwuXNRmN8,90.49,Low Spender
bT74fQD5N8N2,90.46,Low Spender
txYBTZleryf1,90.45,Low Spender
oB2PG0UaYy9S,90.45,Low Spender
lyTeXU46eAJP,90.45,Low Spender
PFxdG1jMvtGn,90.45,Low Spender
NGhqfOZv33Xr,90.45,Low Spender
vmp4001trWXO,90.44,Low Spender
pV31lWGyx7y8,90.44,Low Spender
VY9bOC1IN5az,90.44,Low Spender
O9jLamrCtG7C,90.44,Low Spender
IiWtclcj144j,90.44,Low Spender
9UF2HLD11lRW,90.44,Low Spender
5dOlN1nYI4Yb,90.44,Low Spender
HuVvRVHRyPBo,90.43,Low Spender
x4vynQPGiLyq,90.41,Low Spender
QFlWuUdxaqMH,90.41,Low Spender
CPRksSFzZhqn,90.41,Low Spender
rgTSBzJ8yfJE,90.4,Low Spender
6juLRIq4GPac,90.4,Low Spender
48zZA8T6hCyH,90.4,Low Spender
m0oWSXUZreew,90.39,Low Spender
wYCDpVDg9lXr,90.38,Low Spender
tdNUyGAQcifN,90.37,Low Spender
hjKlHhTy3bho,90.37,Low Spender
en8zsSkAirQd,90.36,Low Spender
wXswtzO6qPiV,90.35,Low Spender
n7xI7Qz3YYvX,90.35,Low Spender
kQgBkaUHoPM4,90.35,Low Spender
ZUmaF68dyHbI,90.35,Low Spender
P3w3NFoMhZHN,90.35,Low Spender
5O3HFUw8km4G,90.34,Low Spender
ulNG0Q77xQ23,90.33,Low Spender
qClzUcGY7CEh,90.33,Low Spender
Sf5ujaXVF7gz,90.33,Low Spender
IqlIztJgKfIu,90.33,Low Spender
II6IeZk1Nfg1,90.33,Low Spender
EqTJsWVOqZ6v,90.33,Low Spender
lNz40dmnMbiu,90.32,Low Spender
jOmdOdTxDtsV,90.32,Low Spender
gCqeNs8DDmb1,90.32,Low Spender
R8MOnGTn6rQ0,90.32,Low Spender
OFiyQ4T62lvY,90.32,Low Spender
HIeVeOpiXQ26,90.32,Low Spender
CJS82elinxE2,90.32,Low Spender
AFxACxHnJuZh,90.32,Low Spender
9vGE4ffXq20T,90.32,Low Spender
8JYQaQP9evSd,90.32,Low Spender
LYUSz96Yq8Fy,90.31,Low Spender
Oy45TxYDM53b,90.29,Low Spender
Fn5vsG8lgaQZ,90.29,Low Spender
vYgVSBQOhcWb,90.28,Low Spender
vL17tYQY4ElC,90.28,Low Spender
n0SakZm3hNJR,90.28,Low Spender
iKZMDAhgPsmD,90.28,Low Spender
bncJuiObUY6d,90.28,Low Spender
ZwvT404ZGmj4,90.28,Low Spender
UmZyCkFpBuxq,90.28,Low Spender
TnLABd5aV9IN,90.28,Low Spender
RjOqhfOHa1mA,90.28,Low Spender
CemiA89x1brj,90.28,Low Spender
9ZoM6g0RgmWq,90.28,Low Spender
2Ooi2GnPtdhg,90.28,Low Spender
oqKbFQ1IMkq2,90.27,Low Spender
zmjemQWhBwuR,90.26,Low Spender
XKZq2YQ6WOz4,90.24,Low Spender
qewx21t3Vkm2,90.23,Low Spender
eLMq4aVoiO5g,90.23,Low Spender
dom91BwPLmnm,90.23,Low Spender
fMvG7uVl7Y4s,90.22,Low Spender
RbA39LBufu3o,90.22,Low Spender
XbiL1YuEZsmR,90.2,Low Spender
pDphKg3Lh0OD,90.19,Low Spender
ShPQIIURs6Jk,90.19,Low Spender
QntvyOeOiJtu,90.19,Low Spender
QUqL6mBfDJHV,90.19,Low Spender
Lyn6SOppORbH,90.19,Low Spender
9FjIrWocbQDK,90.19,Low Spender
9HfAdpSicJAW,90.18,Low Spender
ARPplddJcyTl,90.17,Low Spender
w8UQkVS9CG4E,90.14,Low Spender
j9OZqVpIndv2,90.14,Low Spender
glWFi2YvKGUi,90.14,Low Spender
gFxbhvS6cSkr,90.14,Low Spender
BFjBtSoKYYc8,90.14,Low Spender
0oHU6sGSmVMd,90.14,Low Spender
sKJ6PFooAFrj,90.13,Low Spender
hzXmZdqzEqVn,90.11,Low Spender
hWGGX7sEla9R,90.11,Low Spender
KLLEVaNZZrmP,90.11,Low Spender
BO3Rq3JCZ9UU,90.11,Low Spender
3dvYj3n3gdwe,90.11,Low Spender
BBWj5xWAJgbF,90.1,Low Spender
r7oHTCL4HEvb,90.09,Low Spender
oEfWAbu7jxts,90.09,Low Spender
DdnYJHGk15In,90.09,Low Spender
CmhbjGaz3xEU,90.09,Low Spender
wZimDyFEHIYk,90.08,Low Spender
v3DnoQF4SZj9,90.08,Low Spender
SWHKhJoh8Tuk,90.08,Low Spender
RrdCwHOThRng,90.08,Low Spender
NcDwf7lqOMrb,90.08,Low Spender
JxjSWdp8fp7o,90.08,Low Spender
2KTZYFGpnjz0,90.08,Low Spender
f7ROHsSnKNg0,90.05,Low Spender
iWP3JRfdCtSZ,90.04,Low Spender
QJzW8vDCpPGL,90.04,Low Spender
LqaAtooZQ84Y,90.04,Low Spender
7MPgGTE9G1rR,90.04,Low Spender
dAdhzoDjXpm3,90.02,Low Spender
hxPJ2pfZjjpP,90.0,Low Spender
bqHAoQs4C9BO,90.0,Low Spender
6zAEwzWNhGv0,90.0,Low Spender
vldqHrI4CFFT,89.98,Low Spender
mej1nlxinpMr,89.98,Low Spender
cT1jmxa09ME9,89.98,Low Spender
ZW0mhjRTnwG8,89.98,Low Spender
TC0DrOTUzmoA,89.98,Low Spender
wurrayfiZqUw,89.97,Low Spender
KCzNdR4HCCv3,89.97,Low Spender
Gwd7IieX7F8p,89.97,Low Spender
6Nan0j4gDViU,89.97,Low Spender
TptMHtWfNiyV,89.96,Low Spender
dAY5qAn6qZBS,89.95,Low Spender
sNBPTBdWaWxA,89.94,Low Spender
qMy4csQA1OmH,89.93,Low Spender
z7Gp2UJRqQht,89.92,Low Spender
oZw7h9OPjvkU,89.92,Low Spender
eU7LbmexMOH7,89.92,Low Spender
OwPKNxAQOpGK,89.92,Low Spender
Aq2xcoeDPr9y,89.92,Low Spender
9rNB9EMmdSoa,89.92,Low Spender
5bFd2nY6nnGP,89.92,Low Spender
3rBjS03pwTtT,89.92,Low Spender
2tJwK0OOEEOO,89.92,Low Spender
1MC8mhMuuegz,89.91,Low Spender
vK5gr789LZna,89.9,Low Spender
L8VZpquhz3cj,89.89,Low Spender
jcDQWsohRC0X,89.88,Low Spender
fzDjXc0ycwFy,89.88,Low Spender
aiKEy1SR7z2E,89.88,Low Spender
QTZBg50SIWTx,89.88,Low Spender
TAmbBbU3qqZX,89.86,Low Spender
dyJGmVPpMkM4,89.84,Low Spender
kyHlDBm6IQ9d,89.82,Low Spender
nmxTa4zCAQmI,89.81,Low Spender
iHSsx7KluTcF,89.81,Low Spender
fqVHH8r7Zzrm,89.81,Low Spender
V89SFStRBHA3,89.81,Low Spender
TgcmmkFToREN,89.81,Low Spender
MrJRfnNlagfl,89.81,Low Spender
Mc3XZ9on14g8,89.81,Low Spender
Km156vtbcNnX,89.81,Low Spender
6pdvEDHdP5Rf,89.81,Low Spender
0rhJ5rpTTJSx,89.81,Low Spender
TS775qnx7qGG,89.8,Low Spender
Zz0jk3ASSQhT,89.79,Low Spender
tvKgm2mpr3qj,89.78,Low Spender
e4xRJPlpgbXn,89.78,Low Spender
g6iYbCY1k7IN,89.77,Low Spender
c8zR5F21x1jt,89.77,Low Spender
Vx8VVcntXKCe,89.77,Low Spender
RFAg4Jz6tne5,89.76,Low Spender
uG4GNPbJdIPC,89.75,Low Spender
YDKzntc3dvGC,89.75,Low Spender
lWLQ2z8pi14P,89.74,Low Spender
kY0WCpYLFb5K,89.74,Low Spender
7T8xNgybPSZt,89.74,Low Spender
eoJMkvc8TRwu,89.73,Low Spender
uJvpyaZDGRhp,89.72,Low Spender
mcALpqIA4Lvn,89.72,Low Spender
OS9Vs5IW1yKS,89.72,Low Spender
ISLRDHhFl4Vo,89.7,Low Spender
IFWyMqMmU9vT,89.7,Low Spender
ZVGr3yWgifXU,89.68,Low Spender
xzVCggFL0RJy,89.67,Low Spender
voNDHsRHRdti,89.67,Low Spender
uIddMG7Y4v5h,89.67,Low Spender
iyTjZZMFTPh9,89.67,Low Spender
YhTLbLYnt23l,89.67,Low Spender
U6CdvJ8xYyfY,89.67,Low Spender
FLjb5lQrHP8v,89.67,Low Spender
EC3pEdwzqeNl,89.67,Low Spender
7pqPWuWrKQwx,89.67,Low Spender
9uzFCk8D1n9b,89.66,Low Spender
pcKxOcELZ9ER,89.65,Low Spender
JYYEoV9jFXVW,89.64,Low Spender
VoSDhlReBCOL,89.63,Low Spender
RLKnCnrq5gtA,89.63,Low Spender
IeLHYBGUFUFd,89.63,Low Spender
wiYdDiYwRyQK,89.61,Low Spender
wUgTeheRqDJ4,89.61,Low Spender
OXk1kQqvG8FR,89.61,Low Spender
4j3SScP2pRRQ,89.61,Low Spender
3eafUZsJhKSf,89.61,Low Spender
BBdpJL1gT7HQ,89.6,Low Spender
yNwH720DnmfV,89.58,Low Spender
wlOtS2Ep9kBo,89.58,Low Spender
qAub7f3FOFqm,89.58,Low Spender
kexEUt0bZQnC,89.58,Low Spender
XVnUP8ftPwAR,89.58,Low Spender
XO1PqE8aTqNq,89.58,Low Spender
VvCXGsDc09x1,89.58,Low Spender
TfyDmx0jKq0q,89.58,Low Spender
PS99yDKCOGDt,89.58,Low Spender
OXhVVfqfmZJI,89.58,Low Spender
MOPtalxWUlln,89.58,Low Spender
HbDyT8MeOaGx,89.58,Low Spender
44Kiu4wskQom,89.58,Low Spender
vCwBnNw4D9rr,89.57,Low Spender
R9NiMHgOvP8M,89.57,Low Spender
8Ro4L1CBjlJx,89.57,Low Spender
8RZ38QlKcP8h,89.57,Low Spender
58lu1bxoBNyM,89.57,Low Spender
QidDWphw9SkS,89.56,Low Spender
zc4aIpZbZtn9,89.55,Low Spender
Evt506fi5CxO,89.55,Low Spender
CxBGxSUzH659,89.55,Low Spender
0Gr7V8jeVUv3,89.55,Low Spender
xWJScNN6EcT2,89.54,Low Spender
uVYxk2Rqa7Th,89.53,Low Spender
bMxwO7cEDixq,89.53,Low Spender
NzzdTWBHLrvi,89.53,Low Spender
dmQmc8PVmqG8,89.52,Low Spender
HO2ATWsOUxZT,89.52,Low Spender
ChWnLZ4tGuRe,89.52,Low Spender
BcHXcB7Y468H,89.52,Low Spender
lbzfszcCvxak,89.5,Low Spender
lmQWqgo9iK9u,89.49,Low Spender
TnckruZvzKMW,89.49,Low Spender
Sj8on4wQIyyG,89.49,Low Spender
hjoAmkCR3Db7,89.48,Low Spender
xCU5TOkBjhPy,89.47,Low Spender
iYzGrUhCIg17,89.47,Low Spender
enwekZlYYlCv,89.47,Low Spender
YniHsPEpMNKT,89.47,Low Spender
U4504AcGdII2,89.47,Low Spender
TvqZOEQP9wGf,89.47,Low Spender
TbuL7brP3bTq,89.47,Low Spender
TUqZiwb6HeVW,89.47,Low Spender
P2rCrCxzoNZc,89.47,Low Spender
N4ZyUhqUmnF4,89.47,Low Spender
LQFRhq6R9Ztv,89.47,Low Spender
HLd9qqHxa7zu,89.47,Low Spender
AxNM3HyND5fN,89.47,Low Spender
8nGLj14l6sva,89.47,Low Spender
9Je3Dk41BmEz,89.46,Low Spender
5eNHfia1MjAS,89.46,Low Spender
4Hc4oIFlZ0wk,89.46,Low Spender
vd91QRSvIJtb,89.45,Low Spender
sE80cFoyrzsS,89.45,Low Spender
alfd8bvoQ4TD,89.45,Low Spender
ZxBP6wEuCf0K,89.45,Low Spender
Y06laMS0qo52,89.45,Low Spender
Tqj00ZeAjJVG,89.45,Low Spender
DEdt6mXbarLe,89.45,Low Spender
2CnWVzXdCNSH,89.45,Low Spender
2B74RomAcQ2h,89.45,Low Spender
eIbvNSkA7oXI,89.44,Low Spender
dzKdBOPxsOyP,89.44,Low Spender
h6kx8I6Cc0t5,89.43,Low Spender
R6bDLACac4VD,89.43,Low Spender
3sT8Ghd1ssX2,89.43,Low Spender
yQsCytPtkq4k,89.42,Low Spender
h5ghcxWjeLkg,89.42,Low Spender
L2vipbq5UGWV,89.42,Low Spender
nJT1obl7dylV,89.41,Low Spender
FNCTxnKETdmV,89.41,Low Spender
sQs9DrqH3sVp,89.39,Low Spender
dfI3Mh65R8va,89.39,Low Spender
RtDrla7lpRPI,89.39,Low Spender
LKob02X6IL9K,89.38,Low Spender
xSNFm3WOgEYM,89.37,Low Spender
joGZLK8G7meE,89.37,Low Spender
KadMPUm7D4Ik,89.37,Low Spender
HmokBzv1OyJF,89.37,Low Spender
H3Okb5atubXU,89.37,Low Spender
1Dyr8j6hWYIs,89.37,Low Spender
TYlSoyUg6g68,89.35,Low Spender
Iy58nPc5SuiX,89.35,Low Spender
aIXobpnpK5T2,89.32,Low Spender
L3gqGAAqw53t,89.32,Low Spender
nHto1UxJuraf,89.31,Low Spender
jBDgsNcnydM9,89.31,Low Spender
7I54C8WyeuVF,89.31,Low Spender
qq0PQjvl59be,89.3,Low Spender
2cKCjBdeeXiN,89.3,Low Spender
LSnkA0Buci7g,89.29,Low Spender
tG56Bpxl27w6,89.28,Low Spender
sojNOpVmshwi,89.28,Low Spender
r3LKOrstkT7e,89.28,Low Spender
gJ9pmsUHDfZW,89.28,Low Spender
crFJglYz5NQV,89.28,Low Spender
Z3uvtIxECV0w,89.28,Low Spender
DzdBF25kkJJQ,89.28,Low Spender
0cr5wiHIvMhT,89.28,Low Spender
nxt0y18p4YBg,89.27,Low Spender
Yt6eN8rdaRGp,89.27,Low Spender
L8Cjx5gfdYYG,89.27,Low Spender
1DFT6ArrQZJp,89.27,Low Spender
ipJIt9mxRK2Q,89.26,Low Spender
UVLUfMZw4Ok6,89.26,Low Spender
6GfTtV5EkRs0,89.26,Low Spender
mZXyik16pCob,89.25,Low Spender
y84NgrAzizsn,89.24,Low Spender
xQ3k4YC4Vkxe,89.24,Low Spender
wryFWAJ8wpKH,89.24,Low Spender
vEKuwXXG6Kkq,89.24,Low Spender
uBp9PnFLdgrF,89.24,Low Spender
tKPh6tBpp9kM,89.24,Low Spender
r9WFMqQ40gin,89.24,Low Spender
opwBOBx07KHh,89.24,Low Spender
nwOhWlDDeTKJ,89.24,Low Spender
mMbRBdl8AUrO,89.24,Low Spender
klH7ObOhJF3K,89.24,Low Spender
kSQ0iM31IMLL,89.24,Low Spender
kHGWbw1QEGBd,89.24,Low Spender
fXvo5Trnv7Lx,89.24,Low Spender
fM5uNGH9caTZ,89.24,Low Spender
efPOgd2H6KHO,89.24,Low Spender
e5eVmDeu8X7q,89.24,Low Spender
dODmlcJ4Ln7b,89.24,Low Spender
ctlultDvgocx,89.24,Low Spender
cOXuvOkSJ1p8,89.24,Low Spender
cE6TVryY0uPh,89.24,Low Spender
WYZoz06biQJq,89.24,Low Spender
Vlk6jKDJsXmK,89.24,Low Spender
VZiA61AXVvOv,89.24,Low Spender
V75gBjXZCTpI,89.24,Low Spender
URmL7ni5oDBN,89.24,Low Spender
UIIUEuASgyD2,89.24,Low Spender
SMplKQjjI4ke,89.24,Low Spender
RVUIBp5R698a,89.24,Low Spender
OOiBE9Ol6elt,89.24,Low Spender
O317fzntYYHx,89.24,Low Spender
KZ0r7LwbKhRn,89.24,Low Spender
Hwr007lEpXsS,89.24,Low Spender
GaPTxEsP8rWb,89.24,Low Spender
ETXGLhApzGTt,89.24,Low Spender
CGRukPAXb7fJ,89.24,Low Spender
B2WNGRcXphAh,89.24,Low Spender
84rSPlof7cef,89.24,Low Spender
2SHmoBIbVBEW,89.24,Low Spender
1sChpzf6pVRU,89.24,Low Spender
xOJtthBGAKjr,89.21,Low Spender
M14oqNIM2XCF,89.21,Low Spender
Xe9JNdqogJg3,89.19,Low Spender
9joizD1WVMJR,89.19,Low Spender
evd5QO5ZkvAF,89.18,Low Spender
dV7YLzE6tFR7,89.18,Low Spender
jlOIl1jBgHTo,89.17,Low Spender
XkmFKcKRsJV1,89.16,Low Spender
IyEXNkHsmljy,89.15,Low Spender
kxcogNRbLq8F,89.11,Low Spender
MFBfYeEfqjPu,89.11,Low Spender
CzBAMR86PujX,89.1,Low Spender
wOgvkSPKOehE,89.09,Low Spender
pRvVHGSwKlcE,89.08,Low Spender
k1CmbObzDxBz,89.08,Low Spender
BXGToCT7d2Eb,89.08,Low Spender
mp1HWAVgDse2,89.07,Low Spender
T3eVSGjtORVY,89.06,Low Spender
qqP8gsjdg0i5,89.05,Low Spender
jR1MLRjAXQVd,89.05,Low Spender
YBjigasoOWv4,89.05,Low Spender
WX9Kp3khhLxy,89.05,Low Spender
6tn7DcdmTZ6j,89.03,Low Spender
ZAP9KWKP4ijC,89.01,Low Spender
O974dArrN3JD,89.01,Low Spender
jTiH3T21rJj4,89.0,Low Spender
OOz0ioDuEMDy,88.98,Low Spender
tlmKlXXhrZxj,88.97,Low Spender
YcMsPbZPPHf6,88.97,Low Spender
taA8RD67wSOx,88.96,Low Spender
IJsYe3Sm6vGq,88.96,Low Spender
2WZTyWScnWdU,88.96,Low Spender
g1AWzFkmRAgB,88.95,Low Spender
wTrgPdtFbr1T,88.93,Low Spender
ueY0oyZEZfBX,88.93,Low Spender
ucY0e9EQpSDv,88.93,Low Spender
piRhSfne8eZS,88.93,Low Spender
piDClmUWa5X0,88.93,Low Spender
kVsCo73nZzw2,88.93,Low Spender
jaiDKmOCKB9o,88.93,Low Spender
g0MKvNpdIZN4,88.93,Low Spender
fnbff6i3J5S1,88.93,Low Spender
cB9sGDEzXuh9,88.93,Low Spender
avJtK43vPOQ4,88.93,Low Spender
YaSW7dOOFKOQ,88.93,Low Spender
L60dISCp8clo,88.93,Low Spender
H5P2MFL37uTM,88.93,Low Spender
FjcgDbgXWROD,88.93,Low Spender
CAIXq6GG8w3J,88.93,Low Spender
BQ1dZ4vNq6ad,88.93,Low Spender
BBz97VcElDid,88.93,Low Spender
9NnxO4XEhvxH,88.93,Low Spender
5ItjhLxk4lB2,88.93,Low Spender
5Bztz4jycpag,88.93,Low Spender
0cG5K0XaVbpV,88.93,Low Spender
nJFKS4BLYtrv,88.92,Low Spender
jfkc4I47zl29,88.92,Low Spender
i34GuEOd44ae,88.92,Low Spender
alwrmboVDWc7,88.92,Low Spender
DA1KkonrBsLg,88.92,Low Spender
zp5vWFyjhXa9,88.91,Low Spender
wZ6auNvqbbHk,88.91,Low Spender
u2PhyYsFwDwT,88.91,Low Spender
kux2VY8A216B,88.91,Low Spender
jlcgGHMMFGh5,88.91,Low Spender
iOAcvZBblwbM,88.91,Low Spender
gtJJESHP4auJ,88.91,Low Spender
gH41xeu6Eysg,88.91,Low Spender
f2GTCwmxdrSy,88.91,Low Spender
eGEi9SnBy8jA,88.91,Low Spender
bUM9qvHqSJhX,88.91,Low Spender
UEgrkWIGxLUz,88.91,Low Spender
Ttj5ppSia0YP,88.91,Low Spender
TtH2F0e5ptLy,88.91,Low Spender
RkSKPn1QaGSD,88.91,Low Spender
RA9pqc1AYmeY,88.91,Low Spender
Pu9XyWRf7pJ2,88.91,Low Spender
EV3Ga8ToTJ6u,88.91,Low Spender
E6jz5CgVvxPv,88.91,Low Spender
92uyyTH2Noe5,88.91,Low Spender
7pBHt2DVO4HU,88.91,Low Spender
3ZbCcsneSsla,88.91,Low Spender
20XGZ2BwRFBu,88.91,Low Spender
ZqwWRJbsH7M3,88.9,Low Spender
SdHOy4eiwZSN,88.9,Low Spender
6P6YsdTtsmf6,88.9,Low Spender
wXqUKxuqZIRw,88.89,Low Spender
oipjqFt2OaOF,88.89,Low Spender
nxBx022O2PAq,88.89,Low Spender
ht6nppwziWIu,88.89,Low Spender
VacapfZtxgAl,88.89,Low Spender
U5EUfp3u9id4,88.89,Low Spender
PLxvteM3WBV1,88.89,Low Spender
NMKEAsGSpIN7,88.89,Low Spender
FEt4DhxSOYns,88.89,Low Spender
Do1GKhyIonvl,88.89,Low Spender
BvJ0kDqGubsE,88.89,Low Spender
8C0XcM2fZZnB,88.89,Low Spender
8A7IcuH5LWol,88.89,Low Spender
7iANOPcA1dkO,88.89,Low Spender
02YCo8EBFSVP,88.89,Low Spender
uocFR7P1c7DR,88.88,Low Spender
ik3uUQH6R929,88.88,Low Spender
Yg76EojRLLxK,88.88,Low Spender
XMDAwCgkvUBP,88.88,Low Spender
KrL9BcW82v1z,88.88,Low Spender
fDjoKP0RXc2R,88.87,Low Spender
eaOOvmPOITNq,88.87,Low Spender
QZjjf96bmoe9,88.87,Low Spender
DhtB7KlW1koX,88.87,Low Spender
45LBrKTGo23n,88.87,Low Spender
jrrHWRHfvBgg,88.86,Low Spender
qfJ4VERFO5L5,88.85,Low Spender
zsxIB17SVpW6,88.84,Low Spender
gydD6RBEpPja,88.83,Low Spender
f0e2iEZ5IwwN,88.83,Low Spender
ez3mo3FKr1OX,88.83,Low Spender
d0GzJf2xJ7Fx,88.83,Low Spender
ZqIBcot6OAEz,88.83,Low Spender
jhwKNv3BRLIg,88.82,Low Spender
twnNxIciKKp2,88.81,Low Spender
ts35HMNlyf3n,88.81,Low Spender
ctnkvFyK6nT3,88.81,Low Spender
ZY41SE479fZq,88.81,Low Spender
WQ0jwjBWH9ms,88.81,Low Spender
MnWgn6LHTrxJ,88.81,Low Spender
lsDAZyddNlN3,88.8,Low Spender
ay21RTP1vPjo,88.8,Low Spender
eQaIzzVXvSVe,88.76,Low Spender
uyNcwSy2Pd49,88.75,Low Spender
YZfh605tS3v4,88.75,Low Spender
oiA36fESuJDW,88.72,Low Spender
YJau8MinVimL,88.72,Low Spender
QoqqwUxcwkBi,88.72,Low Spender
Hv4gQ2bSBKzA,88.71,Low Spender
gG8ZXHvL9a8P,88.7,Low Spender
S4AiV80zyEyY,88.69,Low Spender
wjhFm7dThQv8,88.68,Low Spender
uNUQJxzaLmcw,88.68,Low Spender
fx27U0AjEKyU,88.68,Low Spender
TYsD9BbmYgNf,88.68,Low Spender
Ms9C9tDJevAa,88.68,Low Spender
9FchmbYM0lsf,88.68,Low Spender
uN79UpdtAL7q,88.67,Low Spender
qdpYAkst31kC,88.67,Low Spender
m2WtMt6yBsyk,88.67,Low Spender
cxOaTVYRNOXn,88.67,Low Spender
c926epChVW5C,88.67,Low Spender
StXHTxSkI2Yn,88.67,Low Spender
D0IDxL7kHUro,88.67,Low Spender
78qOsV0royOK,88.67,Low Spender
0UtIKTb5AD67,88.67,Low Spender
022mSag5uIMA,88.67,Low Spender
wZuowa77feGB,88.66,Low Spender
dnxOK8LZxWmx,88.66,Low Spender
E0EWnuA4i0nz,88.66,Low Spender
4qgWN5ReC7k4,88.66,Low Spender
zfRoQJPKCguM,88.65,Low Spender
x3wUCz7YRKT7,88.65,Low Spender
xFqfpAFXe37n,88.64,Low Spender
1cWj5fNc1ObJ,88.64,Low Spender
Tjbsnqp0luvf,88.63,Low Spender
R5Eqmz8sITDK,88.63,Low Spender
D9jEiRXYyEoL,88.63,Low Spender
rwzPqZTdfCBy,88.62,Low Spender
moTysXNywCZT,88.62,Low Spender
dKylr8nd1m2i,88.62,Low Spender
2Xtuj6ZoOtLX,88.62,Low Spender
jVyrI6Byfbta,88.61,Low Spender
WknTlAJ9Gvj4,88.6,Low Spender
3Z3WSk7RM3O9,88.58,Low Spender
MrDFJuTRw9Oe,88.57,Low Spender
drVDGeDSayHV,88.56,Low Spender
xkLOB0gHEX1i,88.55,Low Spender
vIHQgrhYg53F,88.54,Low Spender
McXYoiYykFWA,88.54,Low Spender
WmdO5MiuHLQ8,88.53,Low Spender
w5oa03Wbr3ig,88.52,Low Spender
uUOzQzGrU3TC,88.51,Low Spender
wajZF5H1eaGK,88.5,Low Spender
KKxYeDzABULt,88.5,Low Spender
EFsYHxtmZo6W,88.5,Low Spender
rqkFBBK2zam0,88.49,Low Spender
nWt8IGEdeHQS,88.49,Low Spender
f7OpMmvHALvz,88.49,Low Spender
RLPcrllfUbxl,88.49,Low Spender
Lkk93C4wzBY8,88.49,Low Spender
KhanL76SnLsZ,88.49,Low Spender
KEaaCT1uwqBb,88.49,Low Spender
HtPYXtaKFzex,88.49,Low Spender
D8sCw4HR4faU,88.49,Low Spender
B79nFE2galrY,88.49,Low Spender
3rgMXqfJZGsL,88.49,Low Spender
U6mUNvBVwM6k,88.47,Low Spender
NAwUhzn87q0N,88.47,Low Spender
6NsjnWJ15yjN,88.47,Low Spender
mOvYFKLb1t9W,88.46,Low Spender
yHH3As7xsB1P,88.45,Low Spender
cwsVHKnqRa8z,88.45,Low Spender
VnNffYAHOHEO,88.45,Low Spender
VazHNqRMGoI3,88.45,Low Spender
ITGn1hmCni33,88.45,Low Spender
Glh6PpMVaguu,88.45,Low Spender
RrOHbqh7pn2d,88.44,Low Spender
xWWmL451J78I,88.42,Low Spender
fjmX8A26Of0C,88.37,Low Spender
sFlqB4dyY919,88.36,Low Spender
YL6mqJ8zFM6N,88.36,Low Spender
MsphRHIyXjA7,88.36,Low Spender
iOsMZXRkHemi,88.35,Low Spender
hCFxQdP6tGC8,88.35,Low Spender
VsCeZ3sc4E2G,88.35,Low Spender
UDUxeB6Z8DpR,88.35,Low Spender
4oV3sWT85Jy3,88.35,Low Spender
4HflS1RtSzLN,88.35,Low Spender
1yRrGAGw5UDk,88.35,Low Spender
ovctrFW4SW27,88.34,Low Spender
QAMM3i5RFqeV,88.34,Low Spender
wBra6P86wElz,88.33,Low Spender
nbch0miRmgTC,88.32,Low Spender
YwVbeflnLbVl,88.32,Low Spender
